id,Age,Gender,Org
24700876,>=40,male,is-org
2165827113,19-29,male,non-org
935427336,>=40,female,non-org
1.35359E+18,>=40,male,non-org
3332959091,<=18,male,non-org
3071868791,19-29,female,non-org
2732421760,19-29,male,non-org
3165227769,<=18,male,non-org
1226641662,>=40,male,non-org
4536296363,19-29,male,non-org
1.21235E+18,19-29,male,non-org
304142538,19-29,male,non-org
7.31923E+17,>=40,male,non-org
7.12645E+17,<=18,male,is-org
4878825892,>=40,female,non-org
4827661235,<=18,male,non-org
4827661235,<=18,male,non-org
4827661235,<=18,male,non-org
4827661235,<=18,male,non-org
4827661235,<=18,male,non-org
4827661235,<=18,male,non-org
2449141316,30-39,male,non-org
270783318,19-29,male,non-org
270783318,19-29,male,non-org
23827463,>=40,male,non-org
23827463,>=40,male,non-org
1.02086E+18,>=40,male,non-org
1.2467E+18,>=40,male,non-org
7.627E+17,>=40,female,non-org
26874602,>=40,male,non-org
893512692,<=18,male,non-org
1.17186E+18,<=18,female,non-org
52370117,>=40,male,non-org
2423290220,>=40,male,non-org
9.86297E+17,<=18,male,non-org
960153540,<=18,male,non-org
9.83628E+17,30-39,male,non-org
549363463,<=18,male,non-org
475844784,<=18,male,is-org
16641441,30-39,male,non-org
1086136328,>=40,male,non-org
1.18552E+18,19-29,male,non-org
136543534,<=18,male,non-org
1.399E+18,<=18,female,non-org
327322508,19-29,female,non-org
19976791,<=18,male,non-org
462375521,<=18,male,non-org
2292851702,<=18,male,non-org
1.2221E+18,19-29,female,is-org
1.2221E+18,19-29,female,is-org
1.2221E+18,19-29,female,is-org
1.2221E+18,19-29,female,is-org
1.2221E+18,19-29,female,is-org
3006466066,30-39,male,non-org
1734356648,>=40,male,is-org
975317035,>=40,male,non-org
1.21631E+18,>=40,male,non-org
1.21631E+18,>=40,male,non-org
254873442,>=40,male,non-org
254873442,>=40,male,non-org
1.29424E+18,<=18,male,non-org
1.39502E+18,30-39,male,is-org
1.39502E+18,30-39,male,is-org
8.77229E+17,>=40,female,non-org
7.03516E+17,<=18,male,non-org
1.22436E+18,>=40,male,is-org
7.75367E+17,>=40,male,non-org
967794842,19-29,female,non-org
792226129,>=40,male,non-org
27021325,>=40,female,non-org
1.38363E+18,19-29,female,non-org
1.28243E+18,<=18,male,is-org
1.28243E+18,<=18,male,is-org
1059881101,>=40,male,non-org
1.27614E+18,<=18,female,non-org
8.33104E+17,>=40,male,non-org
518417094,>=40,male,is-org
1.34568E+18,19-29,male,non-org
9.28002E+17,>=40,male,is-org
1.14924E+18,<=18,male,non-org
3002797246,19-29,female,non-org
8.68399E+17,<=18,female,non-org
603915851,>=40,female,non-org
15769858,>=40,male,is-org
14803951,>=40,male,is-org
1.36072E+18,<=18,male,non-org
31644563,>=40,male,non-org
23602073,30-39,male,non-org
9.98686E+17,19-29,male,non-org
2485563985,>=40,male,non-org
248492744,>=40,female,non-org
11643,>=40,male,non-org
6038642,19-29,male,is-org
246168312,30-39,male,non-org
1.04285E+18,19-29,male,non-org
7.53575E+17,<=18,male,non-org
9.0189E+17,<=18,male,non-org
741374588,<=18,male,non-org
28585986,>=40,male,is-org
16342817,30-39,male,is-org
23624320,>=40,male,is-org
187849541,>=40,male,is-org
1.18306E+18,19-29,male,non-org
1329385788,>=40,male,is-org
84286924,30-39,male,is-org
8.66011E+17,19-29,male,non-org
24684918,>=40,male,is-org
19977449,>=40,male,is-org
19977449,>=40,male,is-org
7.55193E+17,>=40,male,non-org
9.82012E+17,19-29,male,non-org
90272103,30-39,male,non-org
1.34795E+18,19-29,male,non-org
249330181,>=40,female,non-org
1.33227E+18,>=40,male,is-org
9.00223E+17,<=18,male,non-org
19253583,>=40,male,non-org
1014818250,19-29,male,non-org
28752702,30-39,male,non-org
41018397,19-29,female,non-org
1.28954E+18,19-29,male,is-org
2565307573,19-29,male,non-org
223537162,<=18,male,non-org
180994792,19-29,male,non-org
319437124,19-29,female,non-org
532543828,30-39,female,non-org
436805098,19-29,male,non-org
106986547,>=40,male,non-org
1.19077E+18,<=18,female,non-org
1.1985E+18,<=18,male,non-org
1.21494E+18,19-29,male,non-org
1377439021,30-39,male,non-org
1.28184E+18,<=18,female,non-org
403714232,>=40,male,non-org
1.43452E+18,<=18,female,non-org
1.21637E+18,>=40,male,is-org
1.11016E+18,<=18,male,non-org
1.26534E+18,19-29,male,non-org
450852711,19-29,female,non-org
19597565,30-39,female,non-org
994960308,<=18,female,is-org
1.38521E+18,<=18,female,non-org
1.38521E+18,<=18,female,non-org
1347600001,<=18,male,non-org
215444925,19-29,male,non-org
969238434,<=18,male,is-org
7.02126E+17,<=18,male,non-org
9.74336E+17,<=18,male,non-org
15844371,>=40,male,non-org
41117405,>=40,male,non-org
1.4126E+18,30-39,male,non-org
1308211178,19-29,male,is-org
8.22584E+17,19-29,male,is-org
1580467730,30-39,male,non-org
868142047,19-29,female,non-org
16285883,<=18,male,non-org
333447150,19-29,male,non-org
2327500766,>=40,male,is-org
1.37579E+18,30-39,female,is-org
1.37579E+18,30-39,female,is-org
1.37579E+18,30-39,female,is-org
7.58582E+17,<=18,male,is-org
1.35058E+18,19-29,female,non-org
138325382,30-39,male,non-org
138325382,30-39,male,non-org
138325382,30-39,male,non-org
8.7356E+17,<=18,female,non-org
3834701293,<=18,male,non-org
2732421760,19-29,male,non-org
1.32625E+18,30-39,male,non-org
1.15221E+18,19-29,female,is-org
8.80998E+17,30-39,male,is-org
63159405,>=40,male,is-org
63159405,>=40,male,is-org
1.16756E+18,30-39,female,is-org
574618296,<=18,male,is-org
347240420,<=18,male,is-org
1.31443E+18,19-29,male,non-org
1.43879E+18,>=40,male,non-org
384660416,19-29,male,non-org
363126861,>=40,male,non-org
1076942478,<=18,male,non-org
1.03449E+18,<=18,male,non-org
1.43887E+18,<=18,male,is-org
16754301,>=40,male,non-org
1.40518E+18,<=18,female,is-org
2936061731,30-39,male,non-org
3870441494,<=18,male,non-org
2880588602,>=40,male,is-org
1.33713E+18,>=40,male,is-org
176514747,<=18,male,non-org
344569989,<=18,male,non-org
1326263726,<=18,male,non-org
1.01441E+18,>=40,male,is-org
332753603,19-29,male,non-org
483292798,19-29,male,non-org
1.37289E+18,30-39,male,non-org
1.26674E+18,30-39,male,is-org
1.10304E+18,19-29,male,non-org
401603130,<=18,female,non-org
2488728864,<=18,male,non-org
9.75183E+17,19-29,female,non-org
14313317,30-39,male,is-org
1.25926E+18,<=18,male,non-org
513377626,19-29,male,non-org
623275062,19-29,male,non-org
8.31089E+17,>=40,male,non-org
1451639906,>=40,female,non-org
2999903372,<=18,male,non-org
1.40529E+18,>=40,male,is-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
1.3084E+18,<=18,female,is-org
1.3084E+18,<=18,female,is-org
113112359,>=40,male,non-org
454251256,<=18,female,non-org
8.30312E+17,<=18,male,non-org
207348776,<=18,female,non-org
234796386,>=40,male,non-org
1.05114E+18,>=40,male,non-org
3099639759,19-29,male,is-org
527561769,<=18,female,non-org
1.39497E+18,<=18,male,non-org
2885211227,19-29,male,non-org
3294578253,>=40,female,non-org
1451685698,>=40,male,is-org
1.25127E+18,<=18,male,non-org
1.28669E+18,19-29,male,non-org
2716365307,19-29,male,non-org
811095720,>=40,female,non-org
34269994,30-39,male,non-org
117327100,>=40,male,is-org
87330232,<=18,male,non-org
985884374,<=18,male,non-org
372118981,19-29,male,non-org
157983731,19-29,male,non-org
1.22044E+18,30-39,male,non-org
1.22044E+18,30-39,male,non-org
110465922,>=40,male,non-org
480922053,>=40,male,non-org
16000068,>=40,male,non-org
8.35165E+17,<=18,male,non-org
1.25013E+18,30-39,male,non-org
1.03767E+18,<=18,male,non-org
1.28785E+18,>=40,male,non-org
1.31401E+18,<=18,female,non-org
302714424,30-39,male,non-org
1.31205E+18,19-29,male,non-org
16247383,<=18,male,is-org
1.39186E+18,>=40,female,is-org
1.16404E+18,30-39,male,non-org
7.71913E+17,<=18,male,non-org
3334729095,30-39,female,non-org
9.6858E+17,<=18,male,non-org
3262700905,>=40,male,non-org
728803620,<=18,male,non-org
71735852,19-29,male,non-org
9.6112E+17,19-29,male,non-org
1258165340,>=40,female,non-org
59537533,19-29,male,non-org
179914498,19-29,male,non-org
1.38863E+18,>=40,male,non-org
1.38863E+18,>=40,male,non-org
1.20037E+18,<=18,male,non-org
9.16729E+17,>=40,male,non-org
520400187,<=18,male,non-org
1.29142E+18,<=18,male,non-org
208221374,19-29,male,non-org
1.43886E+18,30-39,male,non-org
1.38129E+18,19-29,female,non-org
171954269,>=40,female,is-org
308840688,<=18,male,is-org
9.49107E+17,19-29,female,is-org
948484658,30-39,male,non-org
1.03296E+18,19-29,male,non-org
1.32286E+18,<=18,female,non-org
528008806,19-29,male,non-org
2309839988,30-39,male,non-org
1.41977E+18,30-39,female,non-org
1.36352E+18,>=40,male,non-org
8.98587E+17,19-29,male,non-org
9.37117E+17,>=40,male,non-org
300292853,19-29,male,non-org
1.42288E+18,<=18,female,non-org
1.17832E+18,30-39,female,non-org
21226556,30-39,male,non-org
7.02918E+17,19-29,male,is-org
25216063,>=40,male,is-org
872045486,<=18,male,non-org
7.20233E+17,>=40,male,is-org
1.35901E+18,19-29,male,non-org
1.18345E+18,>=40,male,is-org
501799002,>=40,male,is-org
2960956685,<=18,male,non-org
1.09056E+18,<=18,male,is-org
406307711,19-29,male,non-org
1.10334E+18,30-39,male,non-org
1.27052E+18,<=18,female,non-org
1.21272E+18,<=18,male,non-org
1.21522E+18,>=40,male,is-org
1.41915E+18,>=40,male,is-org
1.22268E+18,>=40,male,is-org
1.11168E+18,>=40,male,is-org
1.41632E+18,>=40,female,is-org
7.58213E+17,30-39,male,non-org
1.3164E+18,>=40,male,non-org
1.43427E+18,<=18,female,non-org
2261423167,19-29,male,non-org
359945717,30-39,male,non-org
1.3092E+18,19-29,male,non-org
614509168,19-29,male,non-org
1.2468E+18,19-29,female,non-org
561667144,19-29,male,non-org
243709568,30-39,female,non-org
1117607191,<=18,male,non-org
8.95121E+17,>=40,male,non-org
1.36644E+18,<=18,male,non-org
163135330,>=40,male,is-org
2868640449,19-29,male,non-org
1911879476,<=18,male,non-org
2349456012,19-29,female,non-org
1.23997E+18,19-29,male,non-org
2513138727,<=18,female,non-org
8.59047E+17,<=18,female,non-org
568501014,19-29,male,non-org
1.24868E+18,19-29,female,non-org
7.78504E+17,19-29,male,non-org
294676448,<=18,female,is-org
1.43907E+18,<=18,male,non-org
1.12872E+18,<=18,male,non-org
8.62418E+17,<=18,male,non-org
374452552,>=40,male,non-org
198242425,<=18,male,non-org
1.42536E+18,>=40,male,is-org
425133057,30-39,female,non-org
1.02541E+18,19-29,female,non-org
1.06499E+18,19-29,male,non-org
29420950,<=18,male,non-org
1.14997E+18,<=18,female,is-org
1.33199E+18,<=18,male,non-org
138325382,30-39,male,non-org
1.38436E+18,30-39,male,is-org
1.2795E+18,19-29,female,non-org
1.2795E+18,19-29,female,non-org
102476813,19-29,male,non-org
3028699065,<=18,male,non-org
1.42036E+18,<=18,female,non-org
1.15002E+18,>=40,male,non-org
480833399,19-29,female,non-org
472188279,>=40,male,non-org
1.41632E+18,>=40,female,is-org
1.41632E+18,>=40,female,is-org
1.41632E+18,>=40,female,is-org
1.41632E+18,>=40,female,is-org
1.41632E+18,>=40,female,is-org
1.41632E+18,>=40,female,is-org
280958369,30-39,male,non-org
7.47851E+17,>=40,male,non-org
539984306,30-39,male,is-org
539984306,30-39,male,is-org
576971305,19-29,male,is-org
22802390,>=40,male,non-org
1356533077,>=40,male,is-org
1.27659E+18,19-29,female,non-org
571796599,<=18,male,non-org
36845729,>=40,male,non-org
8.67926E+17,>=40,male,is-org
2578565575,19-29,female,non-org
1.11065E+18,19-29,male,non-org
1.38276E+18,<=18,male,non-org
9.63814E+17,>=40,female,non-org
1.42076E+18,<=18,male,non-org
25114239,>=40,male,is-org
635840816,30-39,female,non-org
9.86957E+17,30-39,male,non-org
21124649,>=40,male,non-org
75160121,>=40,male,non-org
325016010,19-29,male,non-org
1.43415E+18,<=18,male,non-org
1.21058E+18,19-29,male,non-org
4577042920,<=18,male,non-org
4577042920,<=18,male,non-org
26532094,>=40,male,is-org
1.17911E+18,>=40,female,non-org
513051520,>=40,male,non-org
4828299910,<=18,male,is-org
4828299910,<=18,male,is-org
26534441,19-29,female,is-org
239376848,<=18,male,non-org
3830969895,<=18,male,non-org
9.38025E+17,>=40,male,is-org
578309417,30-39,female,non-org
578380018,>=40,male,non-org
1.18855E+18,<=18,female,non-org
1.1016E+18,30-39,male,non-org
7.43737E+17,>=40,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
3387268637,<=18,male,non-org
1.16162E+18,<=18,male,is-org
931694892,<=18,male,non-org
9.44553E+17,<=18,female,is-org
591737380,30-39,female,non-org
1.01144E+18,<=18,male,non-org
2396461837,30-39,female,non-org
26533971,19-29,female,is-org
713988007,>=40,male,non-org
116201490,19-29,female,non-org
122138177,>=40,male,non-org
1.14573E+18,>=40,male,is-org
1219988047,>=40,female,non-org
36771147,19-29,male,is-org
257443291,>=40,male,is-org
8.95745E+17,>=40,male,is-org
7.83639E+17,30-39,male,non-org
514329111,19-29,male,non-org
53010136,<=18,male,non-org
30748633,30-39,female,non-org
229336117,19-29,male,non-org
1.36843E+18,>=40,male,is-org
1.33978E+18,>=40,male,is-org
17688491,30-39,female,non-org
365177563,>=40,male,non-org
33214235,19-29,female,non-org
8.75666E+17,19-29,female,is-org
3912073873,<=18,female,non-org
1646177448,19-29,male,non-org
2538454345,19-29,male,non-org
3384589995,30-39,female,non-org
1.16319E+18,>=40,male,non-org
1.12139E+18,19-29,male,non-org
1.12139E+18,19-29,male,non-org
1.12139E+18,19-29,male,non-org
490427230,<=18,female,non-org
738316399,>=40,male,non-org
4531390125,19-29,male,non-org
1.17083E+18,30-39,male,non-org
1.28424E+18,<=18,male,non-org
416907282,30-39,male,non-org
1.37075E+18,>=40,male,non-org
1.20693E+18,<=18,male,non-org
8.40247E+17,19-29,male,non-org
8.44779E+17,<=18,male,is-org
54280510,19-29,female,non-org
1.29166E+18,30-39,male,non-org
1.41675E+18,>=40,female,is-org
1.37014E+18,<=18,male,non-org
1.29544E+18,19-29,male,non-org
9.15095E+17,19-29,male,non-org
7.64398E+17,<=18,male,non-org
1.32693E+18,<=18,female,non-org
1.13623E+18,19-29,female,non-org
1.11825E+18,19-29,female,non-org
371642741,30-39,male,non-org
1.36071E+18,<=18,male,non-org
8.99081E+17,19-29,male,non-org
1.30576E+18,>=40,male,non-org
485799456,19-29,male,non-org
275870375,>=40,male,non-org
1.31993E+18,30-39,female,non-org
1.41464E+18,<=18,male,non-org
1.03566E+18,19-29,male,non-org
38948324,>=40,female,non-org
1.00591E+18,<=18,female,non-org
1.25447E+18,<=18,male,non-org
1.43562E+18,19-29,male,non-org
1.17394E+18,19-29,male,non-org
1.34253E+18,<=18,male,non-org
14185906,>=40,male,non-org
1471019448,>=40,female,non-org
430106288,30-39,male,non-org
1.02772E+18,<=18,male,non-org
1.38547E+18,19-29,male,non-org
2564701946,<=18,female,non-org
8.41043E+17,<=18,male,non-org
9.41729E+17,19-29,male,non-org
1.08372E+18,>=40,male,non-org
9.74749E+17,>=40,male,non-org
9.74749E+17,>=40,male,non-org
1.34946E+18,19-29,male,non-org
73107216,<=18,female,non-org
1887445236,>=40,male,is-org
1569916525,<=18,male,non-org
1734356648,>=40,male,is-org
1734356648,>=40,male,is-org
1.30049E+18,19-29,male,non-org
1.30049E+18,19-29,male,non-org
19120366,19-29,male,non-org
1452774896,19-29,male,non-org
1.22849E+18,19-29,male,non-org
848423354,>=40,male,non-org
1.33377E+18,30-39,male,is-org
1.0672E+18,>=40,male,non-org
1.00975E+18,>=40,male,non-org
1.25332E+18,>=40,male,is-org
1.37102E+18,<=18,male,non-org
8.54247E+17,30-39,male,non-org
253942039,<=18,female,is-org
8.83379E+17,19-29,male,non-org
475844784,<=18,male,is-org
44230646,>=40,male,is-org
44230646,>=40,male,is-org
1068853020,>=40,male,non-org
1068853020,>=40,male,non-org
7.3005E+17,30-39,male,is-org
2263374901,30-39,male,non-org
38359227,19-29,male,non-org
347240420,<=18,male,is-org
1.27427E+18,19-29,male,non-org
509985726,>=40,male,non-org
7.99208E+17,>=40,male,non-org
1.3703E+18,>=40,male,is-org
1.3703E+18,>=40,male,is-org
1.30298E+18,<=18,male,non-org
24619221,<=18,male,is-org
1.31348E+18,19-29,female,non-org
1.42253E+18,<=18,male,is-org
2177398815,19-29,female,non-org
1.26547E+18,>=40,male,non-org
1.26547E+18,>=40,male,non-org
1.23361E+18,<=18,male,non-org
26167435,<=18,male,non-org
7.91563E+17,<=18,male,non-org
1.39838E+18,>=40,male,is-org
4161385936,19-29,male,non-org
1.4154E+18,<=18,male,non-org
258091921,>=40,male,non-org
1.40835E+18,<=18,male,non-org
2172099248,19-29,female,non-org
8.60489E+17,>=40,male,is-org
976166899,30-39,male,is-org
1.20261E+18,>=40,male,is-org
1.12282E+18,<=18,male,non-org
1226667841,30-39,female,non-org
593363059,19-29,male,non-org
18447631,19-29,male,non-org
41588604,>=40,male,is-org
163236507,19-29,male,non-org
54941150,>=40,male,non-org
332118154,<=18,male,non-org
14909214,30-39,male,non-org
1.23436E+18,<=18,male,non-org
98910908,>=40,male,non-org
15266310,<=18,male,non-org
2971697177,19-29,female,non-org
514915840,30-39,female,non-org
1.40374E+18,30-39,male,non-org
1.33609E+18,<=18,male,non-org
7.98996E+17,>=40,male,non-org
7.96543E+17,>=40,male,non-org
273200979,19-29,male,non-org
610867595,<=18,female,is-org
275751263,>=40,male,non-org
394334112,>=40,male,non-org
1.32748E+18,>=40,male,non-org
202219958,30-39,male,non-org
9.82012E+17,19-29,male,non-org
99709086,19-29,male,non-org
99709086,19-29,male,non-org
1.33227E+18,>=40,male,is-org
1.06488E+18,30-39,male,non-org
9.55841E+17,30-39,male,non-org
1.08184E+18,>=40,male,is-org
1.08184E+18,>=40,male,is-org
1.08184E+18,>=40,male,is-org
1.08184E+18,>=40,male,is-org
1.37689E+18,>=40,male,is-org
1.37689E+18,>=40,male,is-org
2714893489,<=18,male,non-org
2714893489,<=18,male,non-org
2714893489,<=18,male,non-org
2714893489,<=18,male,non-org
7.85047E+17,>=40,male,is-org
7.82956E+17,>=40,female,is-org
7.83265E+17,30-39,female,is-org
550382928,>=40,male,non-org
1.42789E+18,>=40,male,non-org
1.2221E+18,19-29,female,is-org
1.2221E+18,19-29,female,is-org
1.39941E+18,>=40,male,is-org
459990278,>=40,male,non-org
1.33269E+18,>=40,male,is-org
17083503,>=40,female,non-org
9.09046E+17,<=18,male,is-org
1.43788E+18,19-29,male,is-org
1.42841E+18,>=40,male,is-org
342605301,30-39,male,non-org
365446877,19-29,male,non-org
98667396,>=40,female,non-org
2750799759,30-39,female,is-org
3369363604,19-29,male,is-org
1615341799,19-29,female,non-org
237336038,30-39,male,non-org
1.34681E+18,>=40,male,non-org
1.00565E+18,>=40,female,non-org
20833288,30-39,male,non-org
1.33785E+18,<=18,male,non-org
1.36943E+18,>=40,female,non-org
9.85222E+17,>=40,female,non-org
573315820,>=40,male,is-org
994960308,<=18,female,is-org
2395685646,>=40,male,non-org
1.23524E+18,<=18,female,non-org
1.39165E+18,<=18,male,is-org
357546636,19-29,male,non-org
21108916,19-29,male,is-org
209203615,>=40,male,is-org
121370906,>=40,male,is-org
1.14476E+18,19-29,male,non-org
1.38212E+18,>=40,male,is-org
1.37556E+18,>=40,male,is-org
1.3828E+18,>=40,male,is-org
1.40528E+18,>=40,male,is-org
1.40528E+18,>=40,male,is-org
9.99261E+17,<=18,female,non-org
8.25406E+17,19-29,female,non-org
1.39685E+18,<=18,male,non-org
1.02765E+18,19-29,male,non-org
2475863011,19-29,female,non-org
7.0473E+17,<=18,male,non-org
15535681,>=40,female,non-org
79466939,30-39,male,non-org
79466939,30-39,male,non-org
37964281,>=40,female,non-org
8.30223E+17,30-39,male,non-org
1.225E+18,<=18,female,non-org
1.4389E+18,<=18,male,non-org
